Instrument,Old Price,New Price,Timestamp
NSE:INFY,5.71104714723602,6.47504032163581,Fri Aug 02 2024 12:32:05 GMT+0530 (India Standard Time)
NSE:INFY,6.143377555514779,5.503150622702816,Fri Aug 02 2024 12:32:05 GMT+0530 (India Standard Time)
NSE:INFY,7.318119220435182,8.214167647243713,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,7.318119220435182,6.352644581772874,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,7.940693105791013,8.744462703241988,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.503150622702816,6.338819988140056,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.503150622702816,4.664668827907047,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.503150622702816,6.160350500776103,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.503150622702816,4.82916362438299,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,6.455159687108399,5.80036981917859,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.664668827907047,3.83567457636849,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.6268714874401935,5.60171105598508,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.6268714874401935,5.40037627683745,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.944856184817731,5.443438981837264,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,6.091834831529507,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,4.7432166119879415,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,5.910955299977367,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,5.935056749961888,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,4.732169117572352,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.885550287372043,4.213387128668785,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.82916362438299,5.731097167774666,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.80036981917859,6.438130212159697,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,6.103506994823464,5.116116413373097,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,6.179384250945509,5.195522214765779,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.182001305955125,4.48482144282074,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.928684421914063,4.368739919254572,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.322209081463148,4.742611134632693,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.371423230214396,4.6056670856327795,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.983476525573365,6.79841196854616,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.983476525573365,5.295275494655339,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,5.983476525573365,5.1440432145552215,Fri Aug 02 2024 12:32:06 GMT+0530 (India Standard Time)
NSE:INFY,4.368739919254572,3.5754339872558734,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.6056670856327795,3.6792981957202575,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,5.1440432145552215,4.628776949903179,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,5.336523630957955,6.214157946993639,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,5.336523630957955,4.612181801011914,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.9296501017154744,3.1937433836032,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.288156476531501,3.830950383117861,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.288156476531501,4.739473762130805,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.6792981957202575,2.776483661285352,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.5932369603269376,4.254782664280021,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.480333176005097,2.545150255370766,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,3.461815524496015,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,3.7764054104811793,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,3.72170976754302,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,5.119920092282481,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,3.5036994357520825,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,5.266314034368486,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,5.022871195915565,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.1937433836032,2.2912243431503607,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.1937433836032,3.697827371176324,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.1937433836032,3.8825768374840246,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.1937433836032,4.1309292215713285,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.8857684220928754,2.907870470272129,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.8857684220928754,4.7844502140365766,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.8875540792902994,3.1482571197514893,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.8875540792902994,3.0503436118689415,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.5926133413731525,4.141625601765568,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.492231691381091,3.13839854367767,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.492231691381091,4.086197035593583,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.492231691381091,3.035877519555299,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,3.488751212087982,4.4578529990974225,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.545150255370766,3.4745297889915543,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.4813184608523122,2.174609139779981,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.4813184608523122,3.425297772554103,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.5774622422550424,2.189741670771553,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.5774622422550424,3.575721372185576,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,3.904984604534839,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,2.5774622422550424,1.9216057918334735,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.444818367173962,5.1335787245507145,Fri Aug 02 2024 12:32:07 GMT+0530 (India Standard Time)
NSE:INFY,4.559003637912072,3.761483368639148,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.559003637912072,3.969599460840105,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.559003637912072,5.2257833740286195,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.135072030587827,4.997683389850256,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.135072030587827,3.6683963924096585,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.135072030587827,5.058538954973075,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.988718910526236,3.239189399666865,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.988718910526236,4.7097159796644235,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.988718910526236,4.7729070155528515,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.988718910526236,3.5348741065092257,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.988718910526236,3.5156699109904417,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.7938847771253057,3.1504475127544413,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.7938847771253057,4.7131499360898115,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.3772472622713536,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.8289762969677303,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,0.9400967762893364,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,1.1598302905848037,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.4103573060886028,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.1687660176451278,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.759577795829763,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.6265961001529874,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.1280483634929035,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.2690474661670095,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.8413404734032803,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,1.4463127698481357,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.834188033709408,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,1.694209786985128,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.7813693688158856,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,2.795738056115218,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,1.9216057918334735,1.294690336688245,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,5.2257833740286195,5.883455755793671,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,5.042030093186613,5.927267120323723,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,5.126040400688607,4.133136794867902,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.6786128476862787,3.2234096185503818,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,3.6786128476862787,2.8170836898913705,Fri Aug 02 2024 12:32:08 GMT+0530 (India Standard Time)
NSE:INFY,4.402853595678623,3.4317212725289523,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.208857628340952,2.816484692510836,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,3.7716787006407695,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.595843716857455,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,4.119521492122665,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.1880081090205805,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.668324104398208,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.2990363954712216,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,4.065600690329429,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,4.141338224267508,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.6229908076409543,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.2039484524852835,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.5529319441528338,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,3.866460640661408,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.735823606765132,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.0878286223194653,3.5674872144946113,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,2.992558914177092,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,3.38464117806577,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.356492343210293,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.806059370484706,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.0878286223194653,4.025245865303711,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.8753715199628322,2.582181699201679,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,3.0445318429201293,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,2.25533026119136,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,1.7564035772784865,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,3.322062882785904,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,3.520068818779851,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,1.940397591481175,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.5963222139636795,3.2753150997930027,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.5963222139636795,1.987861706602498,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.5963222139636795,2.1887108668343025,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.5963222139636795,2.225220460885063,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,2.9679595378946777,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,2.021437432798959,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.6925827322665374,3.2974560153713957,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,2.5963222139636795,3.156532956491663,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,5.927267120323723,5.2869446065830665,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,5.36624003246197,6.2527591064034045,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.8122671284899416,2.8653292935115626,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.8122671284899416,3.0408474868726447,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.7300664728849102,4.142236773230165,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.7300664728849102,3.290942334233923,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.960644043226078,3.291925919932727,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.960644043226078,4.8963213950529445,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.960644043226078,4.407618688470373,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.960644043226078,4.457277805876134,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.4317212725289523,2.7802704484201626,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.594268669382316,3.95449479939396,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.47989604997705,2.807600857507547,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.47989604997705,4.395289238945201,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,2.781456883457908,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.171018372333895,3.602140088477906,Fri Aug 02 2024 12:32:09 GMT+0530 (India Standard Time)
NSE:INFY,3.6616489531732257,3.2317603805635207,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,3.3006569873782774,3.6622932430629835,Fri Aug 02 2024 12:32:10 GMT+0530 (India Standard Time)
NSE:INFY,2.112381079701002,2.3669071347290274,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,2.112381079701002,2.483320213925743,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,2.112381079701002,2.9189969734899313,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,2.112381079701002,3.088233956246401,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,4.457277805876134,3.9249151454481876,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,4.490641505877484,5.210672737639703,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,4.490641505877484,5.236691095029148,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,4.490641505877484,3.646802306228285,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,3.602140088477906,4.4297009173148325,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,3.602140088477906,2.8610245006935178,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,3.602140088477906,2.6164453009829374,Fri Aug 02 2024 12:32:11 GMT+0530 (India Standard Time)
NSE:INFY,3.5699051484952284,4.44159261691904,Fri Aug 02 2024 12:32:12 GMT+0530 (India Standard Time)
NSE:INFY,3.5699051484952284,3.0367683004095087,Fri Aug 02 2024 12:32:12 GMT+0530 (India Standard Time)
NSE:INFY,3.5699051484952284,2.9447132443674215,Fri Aug 02 2024 12:32:12 GMT+0530 (India Standard Time)
NSE:INFY,3.082416208756208,2.628618054001551,Fri Aug 02 2024 12:32:12 GMT+0530 (India Standard Time)
NSE:INFY,3.082416208756208,2.245958053327911,Fri Aug 02 2024 12:32:12 GMT+0530 (India Standard Time)
